LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
4767,1,97,EMPSTATUSCODE,VARCHAR2
4767,1,98,EMPSTATUSDESC,VARCHAR2
4767,1,99,MCAID1,VARCHAR2
4767,1,100,ELIGCAT,VARCHAR2
4767,1,101,OREC,VARCHAR2
4767,1,1,ROW_ID,VARCHAR2
4767,1,2,SOURCE,VARCHAR2
4767,1,3,MEMID,VARCHAR2
4767,1,4,ENRID,VARCHAR2
4767,1,5,RELFLAG,VARCHAR2
4767,1,6,MEMFIRSTNAME,VARCHAR2
4767,1,7,MEMLASTNAME,VARCHAR2
4767,1,8,GENDER,VARCHAR2
4767,1,9,DOB,DATE
4767,1,10,ADDR1,VARCHAR2
4767,1,11,ADDR2,VARCHAR2
4767,1,12,CITY,VARCHAR2
4767,1,13,STATE,VARCHAR2
4767,1,14,ZIP,VARCHAR2
4767,1,15,HOMEPHONE,VARCHAR2
4767,1,16,WORKPHONE,VARCHAR2
4767,1,17,COVTYPEID,VARCHAR2
4767,1,18,COVTYPEDESC,VARCHAR2
4767,1,19,EFFDATE,DATE
4767,1,20,TERMDATE,DATE
4767,1,21,LVLID1,VARCHAR2
4767,1,22,LVLDESC1,VARCHAR2
4767,1,23,LVLID2,VARCHAR2
4767,1,24,LVLDESC2,VARCHAR2
4767,1,25,LVLID3,VARCHAR2
4767,1,26,LVLDESC3,VARCHAR2
4767,1,27,LVLID4,VARCHAR2
4767,1,28,LVLDESC4,VARCHAR2
4767,1,29,LVLID5,VARCHAR2
4767,1,30,LVLDESC5,VARCHAR2
4767,1,31,LVLID6,VARCHAR2
4767,1,32,LVLDESC6,VARCHAR2
4767,1,33,LVLID7,VARCHAR2
4767,1,34,LVLDESC7,VARCHAR2
4767,1,35,LVLID8,VARCHAR2
4767,1,36,LVLDESC8,VARCHAR2
4767,1,37,LVLID9,VARCHAR2
4767,1,38,LVLDESC9,VARCHAR2
4767,1,39,LVLID10,VARCHAR2
4767,1,40,LVLDESC10,VARCHAR2
4767,1,41,CMSTATUS,VARCHAR2
4767,1,42,PCPID,VARCHAR2
4767,1,43,PCPNAME,VARCHAR2
4767,1,44,SSN,VARCHAR2
4767,1,45,BENCOVTYPE,VARCHAR2
4767,1,46,BENCOVTYPEDESC,VARCHAR2
4767,1,47,SICCODE,VARCHAR2
4767,1,48,SICDESC,VARCHAR2
4767,1,49,PAYERTYPE,VARCHAR2
4767,1,50,RCVMTH,VARCHAR2
4767,1,51,SRCFILENAME,VARCHAR2
4767,1,52,UDF_1,VARCHAR2
4767,1,53,UDF_1_MEM,VARCHAR2
4767,1,54,UDF_2,VARCHAR2
4767,1,55,UDF_2_MEM,VARCHAR2
4767,1,56,UDFM2,VARCHAR2
4767,1,57,UDF_C1,VARCHAR2
4767,1,58,UDF_C2,VARCHAR2
4767,1,59,UDF_C3,VARCHAR2
4767,1,60,UDF_C4,VARCHAR2
4767,1,61,UDF_C5,VARCHAR2
4767,1,62,UDF_C6,VARCHAR2
4767,1,63,UDF_C7,VARCHAR2
4767,1,64,UDF_C8,VARCHAR2
4767,1,65,UDF_C9,VARCHAR2
4767,1,66,UDF_C10,VARCHAR2
4767,1,67,UDF_C11,VARCHAR2
4767,1,68,UDF_C12,VARCHAR2
4767,1,69,UDF_C13,VARCHAR2
4767,1,70,UDF_C14,VARCHAR2
4767,1,71,UDF_C15,VARCHAR2
4767,1,72,UDF_C16,VARCHAR2
4767,1,73,UDF_C17,VARCHAR2
4767,1,74,UDF_C18,VARCHAR2
4767,1,75,UDF_C19,VARCHAR2
4767,1,76,UDF_C20,VARCHAR2
4767,1,77,UDF_D1,VARCHAR2
4767,1,78,UDF_D2,VARCHAR2
4767,1,79,UDF_D3,VARCHAR2
4767,1,80,UDF_D4,VARCHAR2
4767,1,81,UDF_N1,VARCHAR2
4767,1,82,UDF_N2,VARCHAR2
4767,1,83,VH_LVL_ID,VARCHAR2
4767,1,84,ELIG_BEGIN_DATE,DATE
4767,1,85,ELIG_LAST_DATE,DATE
4767,1,86,BEGIN_DTE,DATE
4767,1,87,END_DTE,DATE
4767,1,88,FOM_DTE,DATE
4767,1,89,ELIG_FLAG,VARCHAR2
4767,1,90,EMP_NBR,VARCHAR2
4767,1,91,MEDELIGCATID,VARCHAR2
4767,1,92,PRODUCTID,VARCHAR2
4767,1,93,SRCRELFLAG,VARCHAR2
4767,1,94,COVERAGESTATUS,VARCHAR2
4767,1,95,PLANTYPE,VARCHAR2
4767,1,96,PLANNAME,VARCHAR2
