1363,1,1,MCIDD,NUMBER,19
1363,1,2,CLMNBRD,VARCHAR2,15
1363,1,3,clmnbr,VARCHAR2,24
1363,1,4,linenbr,VARCHAR2,6
1363,1,5,fromdt,DATE,10
1363,1,6,enddt,DATE,10
1363,1,7,clmstat,VARCHAR2,5
1363,1,8,srvyr,VARCHAR2,4
1363,1,9,srvqtr,VARCHAR2,2
1363,1,10,srvmt,VARCHAR2,2
1363,1,11,CPTCDD,VARCHAR2,8
1363,1,12,REVCDD,VARCHAR2,8
1363,1,13,CPTMODD,VARCHAR2,3
1363,1,14,billunit,NUMBER,19
1363,1,15,paidunit,NUMBER,19
1363,1,16,PATpyamt,NUMBER,19
1363,1,17,billamt,NUMBER,19
1363,1,18,covdamt,NUMBER,19
1363,1,19,alowamt,NUMBER,19
1363,1,20,paidamt,NUMBER,19
1363,1,21,HCFAPOTD,VARCHAR2,5
1363,1,22,NETWORK,VARCHAR2,5
1363,1,23,primdx,VARCHAR2,10
1363,1,24,SECDX1,VARCHAR2,10
1363,1,25,SECDX2,VARCHAR2,10
1363,1,26,SECDX3,VARCHAR2,10
1363,1,27,SECDX4,VARCHAR2,10
1363,1,28,SECDX5,VARCHAR2,10
1363,1,29,SECDX6,VARCHAR2,10
1363,1,30,SECDX7,VARCHAR2,10
1363,1,31,SECDX8,VARCHAR2,10
1363,1,32,SECDX9,VARCHAR2,10
1363,1,33,ipflag,VARCHAR2,5
1363,1,34,AVOID,VARCHAR2,1
1363,1,35,IMAGFLAG,VARCHAR2,1
1363,1,36,ADMITER,VARCHAR2,1
1363,1,37,coinamt,NUMBER,19
1363,1,38,copayamt,NUMBER,19
1363,1,39,deduct,NUMBER,19
1363,1,40,penalty,NUMBER,19
1363,1,41,dfrntl,NUMBER,19
1363,1,42,oiamt,NUMBER,19
1363,1,43,benpay,VARCHAR2,3
1363,1,44,parstat,VARCHAR2,3
1363,1,45,SPRXFLG,VARCHAR2,1
1363,1,46,CLMKEYD,VARCHAR2,32
1363,1,47,INCYYMM,VARCHAR2,6
1363,1,48,pat_acct_nbr,VARCHAR2,20
