3986,1,1,SOURCE,VARCHAR2,150
3986,1,2,CLAIMNUM,VARCHAR2,150
3986,1,3,LINENUM,VARCHAR2,150
3986,1,4,CLAIMTYPE,VARCHAR2,150
3986,1,5,CLAIMTYDES,VARCHAR2,150
3986,1,6,CATEGORY,VARCHAR2,150
3986,1,7,MEMID,VARCHAR2,150
3986,1,8,ENRID,VARCHAR2,150
3986,1,9,RELFLAG,VARCHAR2,150
3986,1,10,MEMFNAME,VARCHAR2,150
3986,1,11,MEMLNAME,VARCHAR2,150
3986,1,12,GENDER,VARCHAR2,150
3986,1,13,DOB,DATE,150
3986,1,14,ADDR1,VARCHAR2,150
3986,1,15,ADDR2,VARCHAR2,150
3986,1,16,CITY,VARCHAR2,150
3986,1,17,STATE,VARCHAR2,150
3986,1,18,ZIP,VARCHAR2,150
3986,1,19,HOMEPHONE,VARCHAR2,150
3986,1,20,WORKPHONE,VARCHAR2,150
3986,1,21,LVLID1,VARCHAR2,150
3986,1,22,LVLDESC1,VARCHAR2,150
3986,1,23,LVLID2,VARCHAR2,150
3986,1,24,LVLDESC2,VARCHAR2,150
3986,1,25,LVLID3,VARCHAR2,150
3986,1,26,LVLDESC3,VARCHAR2,150
3986,1,27,LVLID4,VARCHAR2,150
3986,1,28,LVLDESC4,VARCHAR2,150
3986,1,31,LVLID6,VARCHAR2,150
3986,1,32,LVLDESC6,VARCHAR2,150
3986,1,33,LVLID7,VARCHAR2,150
3986,1,34,LVLDESC7,VARCHAR2,150
3986,1,35,LVLID8,VARCHAR2,150
3986,1,36,LVLDESC8,VARCHAR2,150
3986,1,37,LVLID9,VARCHAR2,150
3986,1,38,LVLDESC9,VARCHAR2,150
3986,1,39,LVLID10,VARCHAR2,150
3986,1,40,LVLDESC10,VARCHAR2,150
3986,1,41,FROMDATE,DATE,150
3986,1,42,TODATE,DATE,150
3986,1,43,SERVDATE,DATE,150
3986,1,44,RCVDATE,DATE,150
3986,1,45,PAIDDATE,DATE,150
3986,1,46,BILLTYPE,VARCHAR2,150
3986,1,47,POSCODE,VARCHAR2,150
3986,1,48,POSDESC,VARCHAR2,150
3986,1,49,SPECCODE,VARCHAR2,150
3986,1,50,SPECDESC,VARCHAR2,150
3986,1,51,DIAGCODE,VARCHAR2,150
3986,1,52,DIAGDESC,VARCHAR2,150
3986,1,53,FIRDIAGCOD,VARCHAR2,150
3986,1,54,FIRDIAGDES,VARCHAR2,150
3986,1,55,SECDIAGCOD,VARCHAR2,150
3986,1,56,SECDIAGDES,VARCHAR2,150
3986,1,29,LVLID5,VARCHAR2,150
3986,1,30,LVLDESC5,VARCHAR2,150
3986,1,57,THIDIAGCOD,VARCHAR2,150
3986,1,58,THIDIAGDES,VARCHAR2,150
3986,1,59,FOUDIAGCOD,VARCHAR2,150
3986,1,60,FOUDIAGDES,VARCHAR2,150
3986,1,61,FIFDIAGCOD,VARCHAR2,150
3986,1,62,FIFDIAGDES,VARCHAR2,150
3986,1,63,SIXDIAGCOD,VARCHAR2,150
3986,1,64,SIXDIAGDES,VARCHAR2,150
3986,1,65,SEVDIAGCOD,VARCHAR2,150
3986,1,66,SEVDIAGDES,VARCHAR2,150
3986,1,67,EIGDIAGCOD,VARCHAR2,150
3986,1,68,EIGDIAGDES,VARCHAR2,150
3986,1,69,NINDIAGCOD,VARCHAR2,150
3986,1,70,NINDIAGDES,VARCHAR2,150
3986,1,71,TENDIAGCOD,VARCHAR2,150
3986,1,72,TENDIAGDES,VARCHAR2,150
3986,1,73,PROCTYPE,VARCHAR2,150
3986,1,74,PROCCODE,VARCHAR2,150
3986,1,75,PROCDESC,VARCHAR2,150
3986,1,76,ICD910PC1,VARCHAR2,150
3986,1,77,ICD910PC2,VARCHAR2,150
3986,1,78,ICD910PC3,VARCHAR2,150
3986,1,79,ICD910PC4,VARCHAR2,150
3986,1,80,ICD910PC5,VARCHAR2,150
3986,1,81,ICD910PC6,VARCHAR2,150
3986,1,82,DRGTYPE,VARCHAR2,150
3986,1,83,IPDAYS,NUMBER,150
3986,1,84,DISCHSTAT,VARCHAR2,150
3986,1,85,BILLCODE,VARCHAR2,150
3986,1,86,ADJCODE,VARCHAR2,150
3986,1,87,PROVID,VARCHAR2,150
3986,1,88,SERVTYPECO,VARCHAR2,150
3986,1,89,SERVTYPDES,VARCHAR2,150
3986,1,90,PROVTYPECO,VARCHAR2,150
3986,1,91,PROVTYPDES,VARCHAR2,150
3986,1,92,INNWK,VARCHAR2,150
3986,1,93,NETWKTYPE,VARCHAR2,150
3986,1,94,SERVUNITS,NUMBER,150
3986,1,95,PAIDAMT,NUMBER,150
3986,1,96,BILLEDAMT,NUMBER,150
3986,1,97,COINSAMT,NUMBER,150
3986,1,98,COPAYAMT,NUMBER,150
3986,1,99,DEDUCTAMT,NUMBER,150
3986,1,100,COBAMT,NUMBER,150
3986,1,101,SSN,VARCHAR2,150
3986,1,102,ICDTYPE,VARCHAR2,150
