3938,1,29,LVLID5,VARCHAR2,150
3938,1,30,LVLDESC5,VARCHAR2,150
3938,1,31,LVLID6,VARCHAR2,150
3938,1,32,LVLDESC6,VARCHAR2,150
3938,1,33,CMSTATUS,VARCHAR2,150
3938,1,34,PCPID,VARCHAR2,150
3938,1,35,PCPNAME,VARCHAR2,150
3938,1,36,SSN,VARCHAR2,150
3938,1,37,BENCOVTYPE,VARCHAR2,150
3938,1,38,BENCOVTYPEDESC,VARCHAR2,150
3938,1,39,SICCODE,VARCHAR2,150
3938,1,40,SICDESC,VARCHAR2,150
3938,1,1,ROW_ID,VARCHAR2,150
3938,1,2,SOURCE,VARCHAR2,150
3938,1,3,MEMID,VARCHAR2,150
3938,1,4,ENRID,VARCHAR2,150
3938,1,5,RELFLAG,VARCHAR2,150
3938,1,6,MEMFIRSTNAME,VARCHAR2,150
3938,1,7,MEMLASTNAME,VARCHAR2,150
3938,1,8,GENDER,VARCHAR2,150
3938,1,9,DOB,DATE,10
3938,1,10,ADDR1,VARCHAR2,150
3938,1,11,ADDR2,VARCHAR2,150
3938,1,12,CITY,VARCHAR2,150
3938,1,13,STATE,VARCHAR2,150
3938,1,14,ZIP,VARCHAR2,150
3938,1,15,HOMEPHONE,VARCHAR2,150
3938,1,16,WORKPHONE,VARCHAR2,150
3938,1,17,COVTYPEID,VARCHAR2,150
3938,1,18,COVTYPEDESC,VARCHAR2,150
3938,1,19,EFFDATE,DATE,10
3938,1,20,TERMDATE,DATE,10
3938,1,21,LVLID1,VARCHAR2,150
3938,1,22,LVLDESC1,VARCHAR2,150
3938,1,23,LVLID2,VARCHAR2,150
3938,1,24,LVLDESC2,VARCHAR2,150
3938,1,25,LVLID3,VARCHAR2,150
3938,1,26,LVLDESC3,VARCHAR2,150
3938,1,27,LVLID4,VARCHAR2,150
3938,1,28,LVLDESC4,VARCHAR2,150
3938,1,41,PAYERTYPE,VARCHAR2,150
3938,1,42,SOURCE_UDF1,VARCHAR2,150
3938,1,43,UDF1_MEM,VARCHAR2,150
3938,1,44,SOURCE_UDF2,VARCHAR2,150
3938,1,45,UDF2_MEM,VARCHAR2,150
3938,1,46,UDFC1,VARCHAR2,150
3938,1,47,UDFC2,VARCHAR2,150
3938,1,48,UDFC3,VARCHAR2,150
3938,1,49,UDFC4,VARCHAR2,150
3938,1,50,UDFC5,VARCHAR2,150
3938,1,51,UDFD1,VARCHAR2,150
3938,1,52,UDFD2,VARCHAR2,150
3938,1,53,UDFD3,VARCHAR2,150
3938,1,54,UDFD4,VARCHAR2,150
3938,1,55,UDFN1,VARCHAR2,150
3938,1,56,UDFN2,VARCHAR2,150
3938,1,57,EMP_NBR,VARCHAR2,150
3938,1,58,MEDELIGCATID,VARCHAR2,150
3938,1,59,PRODUCTID,VARCHAR2,150
3938,1,60,COVERAGESTATUS,VARCHAR2,150
3938,1,61,MCAID1,VARCHAR2,150
3938,1,62,ELIGCAT,VARCHAR2,150
3938,1,63,OREC,VARCHAR2,150
