1353,1,1,POL_ID,VARCHAR2,23
1353,1,2,POL_CLS_CD,VARCHAR2,8
1353,1,3,POL_CLS_DESC,VARCHAR2,100
1353,1,4,MBR_FWD_ID,VARCHAR2,23
1353,1,5,DOB,DATE,10
1353,1,6,FIRM,VARCHAR2,6
1353,1,7,FIRM_NAME,VARCHAR2,100
1353,1,8,DIVISION,VARCHAR2,10
1353,1,9,DIVISION_NAME,VARCHAR2,100
1353,1,10,HBP,VARCHAR2,3
1353,1,11,PROGRAM,VARCHAR2,4
1353,1,12,PROGRAM_NAME,VARCHAR2,100
1353,1,13,REL_CD,VARCHAR2,8
1353,1,14,REL_DESC,VARCHAR2,100
1353,1,15,GENDER_CD,VARCHAR2,8
1353,1,16,STRT_DT,DATE,10
1353,1,17,END_DT,DATE,10
1353,1,18,PCP_TAX_ID,VARCHAR2,18
1353,1,19,PCP_NAME,VARCHAR2,50
1353,1,20,TERM_DT,DATE,10
1353,1,21,MBR_TERM_IND,VARCHAR2,1
1353,1,22,CITY,VARCHAR2,40
1353,1,23,ST_CD,VARCHAR2,2
1353,1,24,ZIP_CD,VARCHAR2,5
1353,1,25,MBR_FRST_NM,VARCHAR2,25
1353,1,26,MBR_LAST_NM,VARCHAR2,35
1353,1,27,MBR_SSN,VARCHAR2,9
