1442,1,1,SOURCE,VARCHAR2,50
1442,1,2,MEMID,VARCHAR2,50
1442,1,3,ENRID,VARCHAR2,50
1442,1,4,RELFLAG,VARCHAR2,50
1442,1,5,RELDESC,VARCHAR2,50
1442,1,6,MEMFIRSTNAME,VARCHAR2,50
1442,1,7,MEMLASTNAME,VARCHAR2,50
1442,1,8,GENDER,VARCHAR2,10
1442,1,9,DOB,DATE,10
1442,1,10,ADDR1,VARCHAR2,50
1442,1,11,ADDR2,VARCHAR2,50
1442,1,12,STATE,VARCHAR2,50
1442,1,13,ZIP,VARCHAR2,50
1442,1,14,COVTYPEID,VARCHAR2,10
1442,1,15,COVTYPEDESC,VARCHAR2,10
1442,1,16,EFFDATE,VARCHAR2,10
1442,1,17,TERMDATE,VARCHAR2,10
1442,1,18,BENCOVTYPE,VARCHAR2,10
1442,1,19,FILLER,VARCHAR2,50
