4325,1,1,MEMID,VARCHAR2,150
4325,1,2,ENRID,VARCHAR2,150
4325,1,3,RELFLAG,VARCHAR2,150
4325,1,4,MEMFIRSTNAME,VARCHAR2,150
4325,1,5,MEMLASTNAME,VARCHAR2,150
4325,1,6,GENDER,VARCHAR2,150
4325,1,7,DOB,DATE,150
4325,1,8,ADDR1,VARCHAR2,150
4325,1,9,ADDR2,VARCHAR2,150
4325,1,10,CITY,VARCHAR2,150
4325,1,11,STATE,VARCHAR2,150
4325,1,12,ZIP,VARCHAR2,150
4325,1,13,HOMEPHONE,VARCHAR2,150
4325,1,14,WORKPHONE,VARCHAR2,150
4325,1,15,COVTYPEID,VARCHAR2,150
4325,1,16,COVTYPEDESC,VARCHAR2,150
4325,1,17,EFFDATE,DATE,150
4325,1,18,TERMDATE,DATE,150
4325,1,19,MNTH,VARCHAR2,150
4325,1,20,CMSTATUS,VARCHAR2,150
4325,1,21,PCPID,VARCHAR2,150
4325,1,22,PCPNAME,VARCHAR2,150
4325,1,23,STATUS,VARCHAR2,150
4325,1,24,PLANTYPE,VARCHAR2,150
4325,1,25,PLANNAME,VARCHAR2,150
4325,1,26,ALTMEMID,VARCHAR2,150
